Gene,Description,De novo PTV Cases,De novo PTV Controls,De novo MisA Cases,De novo MisA Controls,De novo MisB Cases,De novo MisB Controls,DBS PTV Cases,DBS PTV controls,SWE PTV Cases,SWE PTV Controls,Transmitted,Untransmitted,Q‑Val
ENSG00000156675,RAB11 family interacting protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.87619
ENSG00000242247,ADP ribosylation factor GTPase activating protein 3,0,0,0,0,0,0,0,0,1,1,1,2,0.8762
ENSG00000131187,coagulation factor XII,0,0,0,0,0,0,0,1,0,0,2,1,0.87622
ENSG00000164465,"discoidin, CUB and LCCL domain containing 1",0,0,0,0,0,0,0,1,0,0,0,3,0.87624
ENSG00000185269,"notum, palmitoleoyl-protein carboxylesterase",0,0,0,0,0,0,0,0,0,1,0,1,0.87625
ENSG00000187961,kelch like family member 17,0,0,0,0,0,0,0,0,0,0,2,2,0.87627
ENSG00000185634,SHC adaptor protein 4,0,0,0,0,0,0,0,0,0,0,1,1,0.87629
ENSG00000124459,zinc finger protein 45,0,0,0,0,0,0,0,0,1,5,3,8,0.8763
ENSG00000127415,alpha-L-iduronidase,0,0,0,0,0,0,1,0,0,0,0,0,0.87632
ENSG00000100985,matrix metallopeptidase 9,0,0,0,0,0,0,3,3,0,0,2,0,0.87634
ENSG00000134917,ADAM metallopeptidase with thrombospondin type 1 motif 8,0,0,0,0,0,0,2,1,1,0,3,1,0.87635
ENSG00000109944,junctional cadherin complex regulator,0,0,0,0,0,0,3,1,3,4,4,6,0.87637
ENSG00000163072,nitric oxide synthase trafficking,0,0,0,0,0,0,1,0,1,2,0,2,0.87639
ENSG00000160856,Fc receptor like 3,0,1,0,0,0,0,1,1,0,1,3,1,0.8764
ENSG00000145332,kelch like family member 8,0,0,0,0,0,0,0,0,1,1,1,2,0.87642
ENSG00000165078,carboxypeptidase A6,0,0,0,0,0,0,0,0,0,0,1,2,0.87644
ENSG00000135457,transcription factor CP2,0,0,0,0,0,0,0,0,0,0,1,0,0.87645
ENSG00000160767,family with sequence similarity 189 member B,0,0,0,0,0,0,0,2,0,0,6,2,0.87647
ENSG00000174915,phosphatidylserine synthase 2,0,0,0,0,0,0,1,0,0,0,3,0,0.87649
ENSG00000093217,xylulokinase,0,0,0,0,0,0,0,0,0,1,0,3,0.8765
ENSG00000143554,solute carrier family 27 member 3,0,0,0,0,0,0,2,1,0,0,7,7,0.87652
ENSG00000016602,chloride channel accessory 4,0,0,0,0,0,0,2,5,0,0,1,4,0.87654
ENSG00000156222,solute carrier family 28 member 1,0,0,0,0,0,0,2,2,0,1,3,2,0.87655
ENSG00000135506,OS9 endoplasmic reticulum lectin,0,0,0,0,0,0,0,0,0,0,0,0,0.87657
ENSG00000197935,zinc finger protein 311,0,0,0,0,0,0,0,0,0,0,0,0,0.87659
ENSG00000250151,ARPC4-TTLL3 readthrough,0,0,0,0,0,0,2,0,0,1,2,1,0.8766
ENSG00000167895,transmembrane channel like 8,0,0,0,0,0,0,1,2,0,2,4,5,0.87662
ENSG00000122735,dynein axonemal intermediate chain 1,0,0,0,0,0,0,1,0,0,1,5,4,0.87664
ENSG00000074966,TXK tyrosine kinase,0,0,0,0,0,0,0,2,1,2,3,3,0.87665
ENSG00000164304,cancer antigen 1,0,0,0,0,0,0,0,1,0,0,1,2,0.87667
ENSG00000099834,cadherin related family member 5,0,0,0,0,0,0,0,0,0,0,4,3,0.87668
ENSG00000154930,acyl-CoA synthetase short chain family member 1,0,0,0,0,0,0,1,0,1,2,4,3,0.8767
ENSG00000117228,guanylate binding protein 1,0,0,0,0,0,0,0,3,0,2,5,4,0.87672
ENSG00000129910,cadherin 15,0,0,0,0,0,0,0,0,0,0,2,3,0.87673
ENSG00000148541,family with sequence similarity 13 member C,0,0,0,0,0,0,0,0,0,2,2,5,0.87675
ENSG00000055732,mucolipin 3,0,0,0,0,0,0,0,0,0,0,3,0,0.87677
ENSG00000078549,ADCYAP receptor type I,0,0,0,0,0,0,0,0,0,1,1,0,0.87678
ENSG00000196236,X-prolyl aminopeptidase 3,0,0,0,0,0,0,1,1,1,6,2,5,0.8768
ENSG00000113889,kininogen 1,0,0,0,0,0,0,1,0,0,0,2,1,0.87682
ENSG00000087338,"germ cell-less 1, spermatogenesis associated",0,0,0,0,0,0,0,1,0,0,1,1,0.87683
ENSG00000168216,LMBR1 domain containing 1,0,0,0,0,0,0,1,1,0,1,2,1,0.87685
ENSG00000078070,methylcrotonoyl-CoA carboxylase 1,0,0,0,0,0,0,1,0,0,0,1,4,0.87687
ENSG00000185133,inositol polyphosphate-5-phosphatase J,0,0,0,0,0,0,3,2,0,0,3,0,0.87688
ENSG00000163703,cysteine rich with EGF like domains 1,0,0,0,0,0,0,4,5,2,0,2,3,0.8769
ENSG00000042445,retinol saturase,0,0,0,0,0,0,0,1,1,2,4,5,0.87692
ENSG00000184470,thioredoxin reductase 2,0,0,0,0,0,0,0,0,0,0,1,3,0.87693
ENSG00000074582,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone",0,0,0,0,0,0,1,1,0,4,0,3,0.87695
ENSG00000173269,multimerin 2,0,0,0,0,0,0,2,1,1,3,6,1,0.87696
ENSG00000174611,kyphoscoliosis peptidase,0,0,0,0,0,0,0,0,0,2,1,0,0.877
ENSG00000146909,nucleolar protein with MIF4G domain 1,0,0,0,0,0,0,3,2,0,1,1,2,0.87701
ENSG00000163374,YY1 associated protein 1,0,0,0,0,0,0,4,5,1,2,0,8,0.87703
ENSG00000125734,G protein-coupled receptor 108,0,0,0,0,0,0,0,0,2,2,1,3,0.87705
ENSG00000143297,Fc receptor like 5,0,0,0,0,0,0,0,0,0,0,2,0,0.87706
ENSG00000181291,transmembrane protein 132E,0,0,0,0,0,0,0,0,1,0,1,1,0.87708
ENSG00000131115,zinc finger protein 227,0,0,0,0,0,0,3,4,1,0,1,4,0.8771
ENSG00000013374,negative regulator of ubiquitin like proteins 1,0,0,0,0,0,0,0,0,0,0,3,5,0.87711
ENSG00000144488,espin like,0,0,0,0,0,0,0,0,0,0,1,2,0.87713
ENSG00000119943,pyridine nucleotide-disulphide oxidoreductase domain 2,0,0,0,0,0,0,1,0,0,1,5,5,0.87714
ENSG00000174842,"glomulin, FKBP associated protein",0,0,0,0,0,0,2,7,0,0,4,2,0.87716
ENSG00000129925,post-glycosylphosphatidylinositol attachment to proteins 6,0,0,0,0,0,0,0,0,0,2,1,0,0.87718
ENSG00000087301,thioredoxin domain containing 16,0,0,0,0,0,0,1,1,0,2,4,0,0.87719
ENSG00000139629,polypeptide N-acetylgalactosaminyltransferase 6,0,0,0,0,0,0,0,1,0,0,3,3,0.87721
ENSG00000159423,aldehyde dehydrogenase 4 family member A1,0,0,0,0,0,0,1,1,0,1,5,2,0.87723
ENSG00000186185,kinesin family member 18B,0,0,0,0,0,0,1,0,0,3,1,0,0.87724
ENSG00000130762,Rho guanine nucleotide exchange factor 16,0,0,0,0,0,0,0,0,0,0,3,2,0.87726
ENSG00000196811,cholinergic receptor nicotinic gamma subunit,0,0,0,0,0,0,1,1,1,2,0,0,0.87727
ENSG00000177646,acyl-CoA dehydrogenase family member 9,0,0,0,0,0,0,3,4,0,1,2,5,0.87729
ENSG00000136045,"PWP1 homolog, endonuclein",0,0,0,0,0,0,1,3,0,3,7,4,0.87731
ENSG00000204514,zinc finger protein 814,0,1,0,0,0,0,2,1,0,0,4,2,0.87732
ENSG00000174498,immunoglobulin superfamily DCC subclass member 3,0,0,0,0,0,0,1,1,0,1,1,3,0.87734
ENSG00000079931,monooxygenase DBH like 1,0,0,0,0,0,0,4,3,1,3,8,3,0.87736
ENSG00000138279,annexin A7,0,0,0,0,0,0,1,3,1,2,2,0,0.87737
ENSG00000163012,zinc finger SWIM-type containing 2,0,0,0,0,0,0,3,0,0,1,5,2,0.87739
ENSG00000111816,fyn related Src family tyrosine kinase,0,0,0,0,0,0,3,1,0,7,2,2,0.8774
ENSG00000160963,collagen type XXVI alpha 1 chain,0,0,0,0,0,0,0,0,0,0,0,0,0.87742
ENSG00000161714,phospholipase C delta 3,0,0,0,0,0,0,1,0,0,0,1,1,0.87744
ENSG00000204267,"transporter 2, ATP binding cassette subfamily B member",0,0,0,1,0,0,0,0,0,0,0,0,0.87745
ENSG00000164253,WD repeat domain 41,0,0,0,0,0,0,2,4,0,2,3,2,0.87747
ENSG00000099998,gamma-glutamyltransferase 5,0,0,0,0,0,0,0,0,0,2,1,3,0.87748
ENSG00000164176,EGF like repeats and discoidin domains 3,0,0,0,0,0,0,0,0,0,0,2,0,0.8775
ENSG00000109182,cell wall biogenesis 43 C-terminal homolog,0,0,0,0,0,0,0,1,0,4,0,5,0.87752
ENSG00000164344,kallikrein B1,0,0,0,0,0,0,0,1,0,2,2,0,0.87753
ENSG00000104953,"TLE family member 6, subcortical maternal complex member",0,0,0,0,0,0,3,3,2,2,2,4,0.87755
ENSG00000006530,acylglycerol kinase,0,0,0,0,0,0,3,4,0,0,3,1,0.87757
ENSG00000213614,hexosaminidase subunit alpha,0,0,0,0,0,0,0,1,0,2,12,1,0.87758
ENSG00000189325,BCL2 interacting protein 5,0,0,0,0,0,0,1,1,1,1,2,2,0.8776
ENSG00000115159,glycerol-3-phosphate dehydrogenase 2,0,0,0,0,0,0,2,0,0,2,5,2,0.87761
ENSG00000155970,mitochondrial calcium uptake family member 3,0,0,0,0,0,0,0,1,0,0,1,0,0.87763
ENSG00000105778,AVL9 cell migration associated,0,0,0,0,0,0,0,0,2,1,1,0,0.87765
ENSG00000127241,mannan binding lectin serine peptidase 1,0,0,0,0,0,0,3,3,0,1,5,4,0.87766
ENSG00000134538,solute carrier organic anion transporter family member 1B1,0,0,0,0,0,0,1,3,0,0,5,2,0.87768
ENSG00000162927,pseudouridine synthase 10,0,0,0,0,0,0,0,0,0,1,1,5,0.87769
ENSG00000111335,"2'-5'-oligoadenylate synthetase 2",0,0,0,0,0,0,5,5,1,5,3,6,0.87771
ENSG00000088926,coagulation factor XI,0,0,0,0,0,0,1,1,0,1,3,4,0.87773
ENSG00000164535,diacylglycerol lipase beta,0,1,0,0,0,0,3,1,0,1,3,1,0.87774
ENSG00000255346,NADPH oxidase 5,0,0,0,0,0,0,1,2,0,0,5,2,0.87776
ENSG00000146192,"FYVE, RhoGEF and PH domain containing 2",0,0,0,0,0,0,0,0,0,0,0,0,0.87777
ENSG00000131941,rhophilin Rho GTPase binding protein 2,0,0,0,0,0,0,1,0,0,1,1,3,0.87779
ENSG00000109790,kelch like family member 5,0,0,0,0,0,0,1,1,0,0,1,3,0.87781
ENSG00000047249,ATPase H+ transporting V1 subunit H,0,0,0,0,0,0,0,1,0,0,1,3,0.87782
ENSG00000162885,"beta-1,3-N-acetylgalactosaminyltransferase 2",0,0,0,0,0,0,1,2,0,2,3,2,0.87784
ENSG00000159588,coiled-coil domain containing 17,0,0,0,0,0,0,0,1,0,2,4,4,0.87785
ENSG00000196652,zinc finger with KRAB and SCAN domains 5,0,0,0,0,0,0,3,2,0,2,3,1,0.87787
ENSG00000169718,dihydrouridine synthase 1 like,0,0,0,0,0,0,0,0,1,0,1,5,0.87789
ENSG00000156050,FAM161 centrosomal protein B,0,0,0,0,0,0,3,4,0,2,5,3,0.8779
ENSG00000153237,coiled-coil domain containing 148,0,0,0,0,0,0,0,0,0,3,2,4,0.87792
ENSG00000125247,transmembrane O-mannosyltransferase targeting cadherins 4,0,0,0,0,0,0,1,0,0,0,4,3,0.87793
ENSG00000172716,schlafen family member 11,0,1,0,0,0,0,4,3,1,1,4,5,0.87795
ENSG00000116957,,0,0,0,0,0,0,1,0,1,2,0,2,0.87797
ENSG00000189184,protocadherin 18,0,0,0,0,0,0,1,2,0,0,1,2,0.87798
ENSG00000240038,amylase alpha 2B,0,0,0,0,0,0,2,1,1,0,2,2,0.878
ENSG00000205754,solute carrier organic anion transporter family member 1B7 (putative),0,0,0,0,0,0,0,0,0,0,0,0,0.87801
ENSG00000130377,acyl-CoA synthetase bubblegum family member 2,0,0,0,0,0,0,4,2,0,0,3,3,0.87803
ENSG00000089199,chromogranin B,0,0,0,0,0,0,1,0,0,0,2,1,0.87805
ENSG00000108465,CDK5 regulatory subunit associated protein 3,0,0,0,0,0,0,1,1,0,2,1,3,0.87806
ENSG00000124155,phosphatidylinositol glycan anchor biosynthesis class T,0,0,0,0,0,0,0,1,0,1,3,2,0.87808
ENSG00000138376,BRCA1 associated RING domain 1,0,0,0,0,0,0,0,1,0,1,4,3,0.87809
ENSG00000081800,solute carrier family 13 member 1,0,0,0,0,0,0,1,1,0,1,5,10,0.87811
ENSG00000081051,alpha fetoprotein,0,0,0,0,0,0,0,0,2,0,4,1,0.87812
ENSG00000130783,coiled-coil domain containing 62,0,0,0,0,0,0,0,0,0,0,3,4,0.87814
ENSG00000154025,solute carrier family 5 member 10,0,0,0,0,0,0,2,0,0,1,3,6,0.87816
ENSG00000159314,Rho GTPase activating protein 27,0,0,0,0,0,0,0,0,1,1,0,0,0.87817
ENSG00000146828,solute carrier family 12 member 9,0,0,0,0,0,0,0,0,1,0,3,2,0.87819
ENSG00000196943,NOP9 nucleolar protein,0,0,0,0,0,0,0,0,0,0,1,1,0.8782
ENSG00000136098,NIMA related kinase 3,0,0,0,0,0,0,0,0,0,0,2,2,0.87822
ENSG00000157800,solute carrier family 37 member 3,0,0,0,0,0,0,0,1,0,0,4,3,0.87824
ENSG00000120539,microtubule associated serine/threonine kinase like,0,0,0,0,0,0,0,0,0,0,2,0,0.87825
ENSG00000179314,WSC domain containing 1,0,0,0,0,0,0,1,0,0,2,1,1,0.87827
ENSG00000138029,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,0,0,0,0,0,0,0,1,2,3,1,3,0.87828
ENSG00000111644,acrosin binding protein,0,0,0,0,0,0,1,0,0,1,0,1,0.8783
ENSG00000117461,phosphoinositide-3-kinase regulatory subunit 3,0,0,0,0,0,0,1,1,1,4,0,1,0.87831
ENSG00000213471,"tubulin tyrosine ligase like 13, pseudogene",0,0,0,0,0,0,0,0,0,2,0,2,0.87833
ENSG00000181085,mitogen-activated protein kinase 15,0,0,0,0,0,0,1,0,1,6,8,0,0.87835
ENSG00000213799,zinc finger protein 845,0,0,0,0,0,0,1,0,1,0,4,4,0.87836
ENSG00000213199,acid sensing ion channel subunit 3,0,1,0,0,0,0,0,0,0,0,1,0,0.87838
ENSG00000197580,beta-carotene oxygenase 2,0,0,0,0,0,0,1,1,0,2,1,3,0.87839
ENSG00000163645,glutamate rich 6,0,0,0,0,0,0,0,0,0,2,1,2,0.87841
ENSG00000188566,NADPH dependent diflavin oxidoreductase 1,0,0,0,0,0,0,0,3,1,0,4,2,0.87843
ENSG00000164053,ATR interacting protein,0,0,0,0,0,0,0,0,0,0,0,0,0.87844
ENSG00000083807,solute carrier family 27 member 5,0,0,0,0,0,0,0,0,0,1,2,3,0.87846
ENSG00000143851,protein tyrosine phosphatase non-receptor type 7,0,0,0,0,0,0,0,1,1,1,2,2,0.87847
ENSG00000177000,methylenetetrahydrofolate reductase,0,0,0,0,0,0,0,2,1,2,2,6,0.87849
ENSG00000116701,neutrophil cytosolic factor 2,0,0,0,0,0,0,1,0,0,2,1,0,0.8785
ENSG00000125388,G protein-coupled receptor kinase 4,0,0,0,0,0,0,2,0,0,0,2,2,0.87852
ENSG00000117399,cell division cycle 20,0,0,0,0,0,0,1,1,0,0,0,0,0.87854
ENSG00000021852,complement C8 beta chain,0,0,0,0,0,0,1,0,0,0,0,4,0.87855
ENSG00000080166,dopachrome tautomerase,0,0,0,0,0,0,0,1,1,5,7,7,0.87857
ENSG00000104368,"plasminogen activator, tissue type",0,0,0,0,0,0,2,0,0,2,1,0,0.87858
ENSG00000165819,methyltransferase like 3,0,0,0,0,0,0,0,1,1,2,2,1,0.8786
ENSG00000144895,eukaryotic translation initiation factor 2A,0,0,0,0,0,0,1,1,0,0,1,1,0.87861
ENSG00000166596,cilia and flagella associated protein 52,0,0,0,0,0,0,0,2,0,1,6,7,0.87863
ENSG00000104972,leukocyte immunoglobulin like receptor B1,0,0,0,0,0,0,0,0,0,0,1,2,0.87864
ENSG00000165972,coiled-coil domain containing 38,0,0,0,0,0,0,2,1,0,0,1,1,0.87866
ENSG00000095303,prostaglandin-endoperoxide synthase 1,0,0,0,0,0,0,0,0,0,1,4,4,0.87868
ENSG00000143107,fibronectin type III domain containing 7,0,0,0,0,0,0,0,0,0,0,2,3,0.87869
ENSG00000115084,solute carrier family 35 member F5,0,0,0,0,0,0,1,2,0,1,1,3,0.87871
ENSG00000146005,pleckstrin and Sec7 domain containing 2,0,0,0,0,0,0,2,2,0,0,0,0,0.87872
ENSG00000151176,phospholipase B domain containing 2,0,0,0,0,0,0,0,0,0,0,1,2,0.87874
ENSG00000196345,zinc finger with KRAB and SCAN domains 7,0,0,0,0,0,0,1,1,0,1,3,2,0.87875
ENSG00000007341,suppression of tumorigenicity 7 like,0,0,0,0,0,0,0,0,0,1,6,5,0.87877
ENSG00000117650,NIMA related kinase 2,0,0,0,0,0,0,0,2,0,2,0,2,0.87879
ENSG00000221955,solute carrier family 12 member 8,0,0,0,0,0,0,0,1,0,2,4,6,0.8788
ENSG00000100461,RNA binding motif protein 23,0,0,0,0,0,0,0,3,0,1,2,1,0.87882
ENSG00000019169,macrophage receptor with collagenous structure,0,0,0,0,0,0,4,3,0,0,0,2,0.87883
ENSG00000164483,sterile alpha motif domain containing 3,0,0,0,0,0,0,1,0,0,0,7,6,0.87885
ENSG00000172554,syntrophin gamma 2,0,0,0,0,0,0,2,1,0,1,7,3,0.87886
ENSG00000126522,argininosuccinate lyase,0,0,0,0,0,0,1,1,0,4,2,5,0.87888
ENSG00000029153,aryl hydrocarbon receptor nuclear translocator like 2,0,0,0,0,0,0,0,3,0,1,0,4,0.87889
ENSG00000197933,zinc finger protein 823,0,0,0,0,0,0,2,2,0,3,0,1,0.87891
ENSG00000106113,corticotropin releasing hormone receptor 2,0,0,0,0,0,0,1,0,0,1,1,1,0.87892
ENSG00000154099,dynein axonemal assembly factor 1,0,0,0,0,0,0,2,3,0,3,2,3,0.87894
ENSG00000061918,guanylate cyclase 1 soluble subunit beta 1,0,0,0,0,0,0,0,0,0,1,0,0,0.87896
ENSG00000155393,HEAT repeat containing 3,0,0,0,0,0,0,0,0,0,0,1,3,0.87897
ENSG00000134955,solute carrier family 37 member 2,0,0,0,0,0,0,1,0,0,0,1,5,0.87899
ENSG00000147905,zinc finger CCHC-type containing 7,0,0,0,0,0,0,1,2,0,1,1,2,0.879
ENSG00000120662,mitochondrial translation release factor 1,0,0,0,0,0,0,0,1,0,0,2,2,0.87902
ENSG00000100285,neurofilament heavy,0,0,0,0,0,0,0,2,0,0,3,0,0.87903
ENSG00000117226,guanylate binding protein 3,0,0,0,0,0,0,4,2,0,1,4,5,0.87905
ENSG00000187054,transmembrane serine protease 11A,0,0,0,0,0,0,1,1,0,0,2,1,0.87906
ENSG00000180353,hematopoietic cell-specific Lyn substrate 1,0,0,0,0,0,0,1,1,0,0,3,5,0.87908
ENSG00000188747,NADPH oxidase activator 1,0,0,0,0,0,0,0,0,0,0,0,0,0.8791
ENSG00000170915,progestin and adipoQ receptor family member 8,0,0,0,0,0,0,1,1,0,0,0,1,0.87911
ENSG00000275700,apoptosis antagonizing transcription factor,0,0,0,0,0,0,0,0,0,1,6,2,0.87913
ENSG00000198959,transglutaminase 2,0,0,0,0,0,0,3,1,0,0,2,0,0.87914
ENSG00000197857,zinc finger protein 44,0,0,0,0,0,0,0,0,0,1,1,7,0.87916
ENSG00000081760,acetoacetyl-CoA synthetase,0,0,0,0,0,0,1,0,0,1,4,3,0.87917
ENSG00000007541,phosphatidylinositol glycan anchor biosynthesis class Q,0,0,0,0,0,0,0,0,0,0,1,2,0.87919
ENSG00000174791,Ras and Rab interactor 1,0,0,0,0,0,0,0,2,0,0,1,1,0.8792
ENSG00000163006,coiled-coil domain containing 138,0,0,0,0,0,0,1,2,0,4,1,2,0.87922
ENSG00000161640,sialic acid binding Ig like lectin 11,0,0,0,0,0,0,0,0,0,0,0,2,0.87923
ENSG00000105671,DEAD-box helicase 49,0,0,0,0,0,0,3,1,0,1,0,1,0.87925
ENSG00000186094,ATP/GTP binding protein like 4,0,0,0,0,0,0,0,1,1,2,1,0,0.87926
ENSG00000232125,dystrotelin,0,0,0,0,0,0,0,0,0,2,2,3,0.87928
ENSG00000114054,propionyl-CoA carboxylase subunit beta,0,0,0,0,0,0,2,4,0,1,5,1,0.8793
ENSG00000122417,outer dense fiber of sperm tails 2 like,0,0,0,0,0,0,0,0,0,2,0,2,0.87931
ENSG00000162729,immunoglobulin superfamily member 8,0,0,0,0,0,0,1,1,0,0,8,3,0.87933
ENSG00000221829,FA complementation group G,0,0,0,0,0,0,2,2,0,1,3,0,0.87934
ENSG00000164169,protein arginine methyltransferase 9,0,0,0,0,0,0,3,1,1,0,2,2,0.87936
ENSG00000004948,calcitonin receptor,0,0,0,0,0,0,2,0,0,0,4,1,0.87937
ENSG00000135929,cytochrome P450 family 27 subfamily A member 1,0,0,0,0,0,0,2,1,1,1,1,6,0.87939
ENSG00000100078,phospholipase A2 group III,0,0,0,0,0,0,0,3,0,1,2,2,0.8794
ENSG00000084092,nitric oxide associated 1,0,0,0,0,0,0,2,0,0,0,2,3,0.87942
ENSG00000270765,growth arrest specific 2 like 2,0,0,0,0,0,0,2,3,0,0,0,0,0.87943
ENSG00000154781,coiled-coil domain containing 174,0,0,0,0,0,0,1,2,0,0,1,2,0.87945
ENSG00000197776,kelch domain containing 1,0,0,0,0,0,0,0,1,1,3,2,4,0.87946
ENSG00000164188,RAN binding protein 3 like,0,0,0,0,0,0,1,1,0,0,1,0,0.87948
ENSG00000115648,melanophilin,0,0,0,0,0,0,0,1,0,0,3,1,0.87949
ENSG00000072135,protein tyrosine phosphatase non-receptor type 18,0,0,0,0,0,0,1,0,1,0,5,4,0.87951
ENSG00000131471,amine oxidase copper containing 3,0,0,0,0,0,0,1,1,0,1,5,3,0.87952
ENSG00000142330,calpain 10,0,0,0,0,0,0,0,2,0,0,4,0,0.87954
ENSG00000138078,prolyl endopeptidase like,0,0,0,0,0,0,1,3,1,3,2,5,0.87956
ENSG00000121236,tripartite motif containing 6,0,0,0,0,0,0,0,0,0,0,2,1,0.87957
ENSG00000173200,poly(ADP-ribose) polymerase family member 15,0,0,0,0,0,0,2,0,0,0,3,5,0.87959
ENSG00000035499,DEP domain containing 1B,0,0,0,0,0,0,0,1,0,0,3,2,0.8796
ENSG00000155636,RNA binding motif protein 45,0,0,0,0,0,0,0,0,1,2,0,1,0.87962
ENSG00000069943,phosphatidylinositol glycan anchor biosynthesis class B,0,0,0,0,0,0,0,1,0,2,3,2,0.87963
ENSG00000165688,"peptidase, mitochondrial processing subunit alpha",0,0,0,0,0,0,0,0,0,0,2,0,0.87965
ENSG00000105321,coiled-coil domain containing 9,0,0,0,0,0,0,0,0,0,0,0,0,0.87966
ENSG00000174989,F-box and WD repeat domain containing 8,0,0,0,0,0,0,3,6,0,2,3,6,0.87968
ENSG00000143390,regulatory factor X5,0,0,0,0,0,0,2,4,0,0,1,2,0.87969
ENSG00000141424,solute carrier family 39 member 6,0,0,0,0,0,0,1,1,0,2,1,2,0.87971
ENSG00000087237,cholesteryl ester transfer protein,0,0,0,0,0,0,0,2,1,2,2,3,0.87972
ENSG00000138587,meiosis specific nuclear structural 1,0,0,0,0,0,0,0,1,0,0,4,0,0.87974
ENSG00000133808,MICAL C-terminal like,0,0,0,0,0,0,0,0,0,0,1,0,0.87975
ENSG00000136235,glycoprotein nmb,0,0,0,0,0,0,0,2,1,0,0,3,0.87977
ENSG00000165487,mitochondrial calcium uptake 2,0,0,0,0,0,0,0,0,0,0,1,2,0.87978
ENSG00000253305,"protocadherin gamma subfamily B, 6",0,0,0,0,0,0,0,0,0,0,6,1,0.8798
ENSG00000120647,coiled-coil domain containing 77,0,0,0,0,0,0,1,1,2,1,2,9,0.87981
ENSG00000164512,ankyrin repeat domain 55,0,1,0,0,0,0,1,1,0,1,3,4,0.87983
ENSG00000180251,solute carrier family 9 member A4,0,0,0,0,0,0,1,1,0,0,2,8,0.87984
ENSG00000239900,adenylosuccinate lyase,0,0,0,1,0,0,0,0,0,0,2,1,0.87986
ENSG00000008516,matrix metallopeptidase 25,0,0,0,0,0,0,1,0,0,0,2,2,0.87987
ENSG00000160051,IQ motif containing C,0,0,0,0,0,0,0,0,0,2,3,1,0.87989
ENSG00000113600,complement C9,0,0,0,0,0,0,0,3,0,3,6,8,0.8799
ENSG00000117480,fatty acid amide hydrolase,0,0,0,0,0,0,0,1,1,0,1,4,0.87992
ENSG00000116039,ATPase H+ transporting V1 subunit B1,0,0,0,0,0,0,0,3,1,2,5,3,0.87993
ENSG00000114993,rhotekin,0,0,0,0,0,0,0,0,0,0,4,1,0.87995
ENSG00000164074,abhydrolase domain containing 18,0,0,0,0,0,0,0,0,0,1,0,0,0.87996
ENSG00000179409,gem nuclear organelle associated protein 4,0,0,0,0,0,0,1,3,1,2,2,2,0.87998
ENSG00000183549,acyl-CoA synthetase medium chain family member 5,0,0,0,0,0,0,2,2,0,0,3,3,0.87999
ENSG00000117477,coiled-coil domain containing 181,0,0,0,0,0,0,0,0,0,1,5,3,0.88001
ENSG00000183273,coiled-coil domain containing 60,0,0,0,0,0,0,0,1,0,1,5,3,0.88002
ENSG00000138039,luteinizing hormone/choriogonadotropin receptor,0,0,0,0,0,0,1,1,0,1,1,2,0.88004
ENSG00000165304,maternal embryonic leucine zipper kinase,0,0,0,0,0,0,0,0,0,0,3,1,0.88005
ENSG00000145103,immunoglobulin like domain containing receptor 1,0,0,0,0,0,0,4,2,0,2,4,1,0.88007
ENSG00000130304,solute carrier family 27 member 1,0,0,0,0,0,0,1,3,0,1,1,0,0.88008
ENSG00000172244,chromosome 5 open reading frame 34,0,0,0,0,0,0,0,1,0,3,0,1,0.8801
ENSG00000198682,"3'-phosphoadenosine 5'-phosphosulfate synthase 2",0,0,0,0,0,0,0,1,0,2,2,3,0.88011
ENSG00000184730,apolipoprotein B receptor,0,0,0,0,0,0,0,0,0,0,0,0,0.88013
ENSG00000197782,zinc finger protein 780A,0,0,0,0,0,0,1,1,0,3,0,2,0.88014
ENSG00000088298,ER degradation enhancing alpha-mannosidase like protein 2,0,0,0,1,0,0,1,1,0,0,4,0,0.88016
ENSG00000153214,transmembrane protein 87B,0,0,0,0,0,0,1,1,0,1,4,3,0.88017
ENSG00000153933,diacylglycerol kinase epsilon,0,0,0,0,0,0,5,1,0,0,0,3,0.88019
ENSG00000006837,cyclin dependent kinase like 3,0,0,0,0,0,0,0,0,0,0,0,2,0.8802
ENSG00000139151,phospholipase C zeta 1,0,0,0,0,0,0,1,0,0,1,1,3,0.88022
ENSG00000198003,coiled-coil domain containing 151,0,0,0,0,0,0,1,2,0,2,2,2,0.88023
ENSG00000144407,parathyroid hormone 2 receptor,0,0,0,0,0,0,0,2,0,1,2,6,0.88025
ENSG00000168491,coiled-coil domain containing 110,0,0,0,0,0,0,0,3,0,0,1,2,0.88026
ENSG00000138180,centrosomal protein 55,0,0,0,0,0,0,1,1,0,1,5,2,0.88028
ENSG00000103365,"golgi associated, gamma adaptin ear containing, ARF binding protein 2",0,0,0,0,0,0,1,0,0,2,1,1,0.88029
ENSG00000144591,GDP-mannose pyrophosphorylase A,0,0,0,0,0,0,2,4,0,2,1,0,0.88031
ENSG00000272514,cilia and flagella associated protein 206,0,0,0,0,0,0,1,6,0,1,4,5,0.88032
ENSG00000100139,MICAL like 1,0,0,0,0,0,0,2,1,0,0,1,0,0.88034
ENSG00000197548,autophagy related 7,0,0,0,0,0,0,1,0,0,1,2,2,0.88035
